filename,texto
ceb15d335e025ba11e451efcf13d6c0912db74f6.txt,"UNIDADE 50 R$39,60 R$ 1.980,0016 20080FENILBUTAZONA SOLUÇÃO INJETÁVEL A 20%, 200 MILIGRAMAS POR MILILITRO, FRASCO DE 100 MILILITROSFRASCO 24 R$29,70 R$ 712,8020 65273IVERMECTINA 2,0 G E PRAZIQUANTEL 25 G EM CADA 100 GRAMAS DE PASTA, SERINGA COM 6 GRAMASTUBO 100 R$19,00 R$ 1.900,00VALOR GLOBAL DA EMPRESA R$ 4.592,80EMPRESA LOTE SICAM DESCRITIVOUNIDADE DE AQUISIÇÃOQUANTIDADEVALOR UNITÁRIO ADJUDICADOVALOR GLOBAL ADJUDICADORENATO MACHADO PINTO (35.534.016/0001-69)26 54252SULFADIAZINA DE PRATA, USO VETERINÁRIO, TÓPICO, PÓ ADERENTE, AEROSOL, FRASCO COM 290 G/500 MLFRASCO 200 R$16,79 R$ 3.358,00VALOR GLOBAL DA EMPRESA R$ 3.358,00EMPRESA LOTE SICAM DESCRITIVOUNIDADE DE AQUISIÇÃOQUANTIDADEVALOR UNITÁRIO ADJUDICADOVALOR GLOBAL ADJUDICADOVETSUL COMÉRCIO DE MEDICAMENTOS EIRELI (28.591.670/0001-49)11 22118 ENROFLOXACINA INJETÁVEL A 10%, FRASCO DE 50 MILILITROS."
ceb15d335e025ba11e451efcf13d6c0912db74f6.txt,"(01.148.472/0001-59)13 61101EUTANÁSICO DE USO VETERINÁRIO, CONTENDO EM CADA 100 ML: IODETO DE MEBEZÔNIO 5 G, EMBUTRAMIDA 20 G, CLORIDRATO DE TETRACAÍNA 0,5 G, USO INJETÁVEL, FRASCO COM 50 MLFRASCO 25 R$680,00 R$ 17.000,00VALOR GLOBAL DA EMPRESA R$ 17.000,00EMPRESA LOTE SICAM DESCRITIVOUNIDADE DE AQUISIÇÃOQUANTIDADEVALOR UNITÁRIO ADJUDICADOVALOR GLOBAL ADJUDICADOTURVOMED DISTRIBUIDORA E SERVIÇOS EIRELI(26.525.513/0001-00)14 73054 FEBANTEL 150 MG, PIRANTEL BASE 144 MG, PRAZIQUANTEL 50 MG, COMPRIMIDO COMPRIMIDO 1.000 R$1,21 R$ 1.210,0015 67536 FEBENDAZOL 200 MG, PAMOATO DE PIRANTEL 144 MG, PRAZIQUANTEL 50 MG FRASCO DE 30ML FRASCO 100 R$37,36 R$ 3.736,0021 23835 IVERMECTINA SOLUÇÃO INJETÁVEL A 1%, FRASCO DE 50 ML FRASCO 50 R$5,64 R$ 282,0022 73434POMADA CICATRIZANTE À BASE DE ALANTOÍNA 3,0 GRAMAS POR 100 GRAMAS E ÓXIDO DE ZINCO 3,0 GRAMAS POR 100 GRAMAS."
ceb15d335e025ba11e451efcf13d6c0912db74f6.txt,"(01.148.472/0001-59)13 61101EUTANÁSICO DE USO VETERINÁRIO, CONTENDO EM CADA 100 ML: IODETO DE MEBEZÔNIO 5 G, EMBUTRAMIDA 20 G, CLORIDRATO DE TETRACAÍNA 0,5 G, USO INJETÁVEL, FRASCO COM 50 MLFRASCO 25 R$680,00 R$ 17.000,00VALOR GLOBAL DA EMPRESA R$ 17.000,00EMPRESA LOTE SICAM DESCRITIVOUNIDADE DE AQUISIÇÃOQUANTIDADEVALOR UNITÁRIO ADJUDICADOVALOR GLOBAL ADJUDICADOTURVOMED DISTRIBUIDORA E SERVIÇOS EIRELI(26.525.513/0001-00)14 73054 FEBANTEL 150 MG, PIRANTEL BASE 144 MG, PRAZIQUANTEL 50 MG, COMPRIMIDO COMPRIMIDO 1.000 R$1,21 R$ 1.210,0015 67536FEBENDAZOL 200 MG, PAMOATO DE PIRANTEL 144 MG, PRAZIQUANTEL 50 MG FRASCO DE 30MLFRASCO 100 R$37,36 R$ 3.736,0021 23835 IVERMECTINA SOLUÇÃO INJETÁVEL A 1%, FRASCO DE 50 ML FRASCO 50 R$5,64 R$ 282,0022 73434POMADA CICATRIZANTE À BASE DE ALANTOÍNA 3,0 GRAMAS POR 100 GRAMAS E ÓXIDO DE ZINCO 3,0 GRAMAS POR 100 GRAMAS."
0a022b33cea6240cdd81781f36903bed49b24cf6.txt,"264 R$ 36,43 FRASCOMEDIC VET DISTRIBUIDORA DE M E D I C A M E N T O S EIRELI 27/09/2020FENILBUTAZONA SOLUÇÃO INJETÁVEL A 20%, 200 MILIGRAMAS POR MILILITRO, FRASCO DE 100 MILILITROS 5 R$ 32,89 FRASCOMEDIC VET DISTRIBUIDORA DE M E D I C A M E N T O S EIRELI 27/09/2020IVERMECTINA SOLUÇÃO INJETÁVEL A 1%, FRASCO DE 50 ML 50 R$ 8,89 FRASCOMEDIC VET DISTRIBUIDORA DE M E D I C A M E N T O S EIRELI 27/09/2020IMIDOCARB, DIPROPIONATO 12% FRASCO AMPOLA 15ML 2 R$ 30,28 FRASCOMEDIC VET DISTRIBUIDORA DE M E D I C A M E N T O S EIRELI 27/09/2020FEBENDAZOL 200 MG, PAMOATO DE PIRANTEL 144 MG, PRAZIQUANTEL 50 MG FRASCO DE 30ML 100 R$ 36,13 FRASCOMEDIC VET DISTRIBUIDORA DE M E D I C A M E N T O S EIRELI 27/09/2020AMOXICILINA TRIIDRATADA, INJETÁVEL, LONGA AÇÃO, FRASCO COM 100 ML 1.092 R$ 50,89 FRASCOS U P R A M I L COMERCIAL LTDA27/09/2020XILAZINA A 2%, INJETÁVEL, FRASCO-AMPOLA COM 10 MILILITROS 4.920 R$ 12,26 FRASCOS U P R A M I L COMERCIAL LTDA27/09/2020ACEPROMAZINA SOLUÇÃO INJETÁVEL A 1 % , 10 MILIGRAMAS POR MILILITRO, FRASCO DE 20 MILILITROS2.112 R$ 28,09 FRASCOS U P R A M I L COMERCIAL LTDA27/09/2020DIPIRONA SÓDICA (USO VETERINÁRIO) SOLUÇÃO INJETÁVEL, A 500 MILIGRAMAS POR MILILITRO, FRASCO COM 50 MILILITROS 556 R$ 14,65 UNIDADES U P R A M I L COMERCIAL LTDA27/09/2020ENROFLOXACINA INJETÁVEL A 10%, FRASCO DE 50 MILILITROS100 R$ 19,17 UNIDADES U P R A M I L COMERCIAL LTDA27/09/2020DEXAMETASONA INJETÁVEL, SOLUÇÃO A 0,2%, FRASCO DE 10 MILILITROS7.064 R$ 5,31 FRASCOS U P R A M I L COMERCIAL LTDA27/09/2020COLEIRA PARA CÃO, COM ANTIPARASITÁRIO À BASE DE DELTAMETRINA, COMPRIMENTO 65 CM 50 R$ 83,03 UNIDADES U P R A M I L COMERCIAL LTDA27/09/2020COLEIRA PARA CÃO, COM ANTIPARASITÁRIO À BASE DE DELTAMETRINA, COMPRIMENTO 48 CM 20 R$ 79,11 UNIDADES U P R A M I L COMERCIAL LTDA27/09/2020POMADA CICATRIZANTE À BASE DE ALANTOÍNA 3,0 GRAMAS POR 100 GRAMAS E ÓXIDO DE ZINCO 3,0 GRAMAS POR 100 GRAMAS."
b4a10ca6c18c950e5ea1dbc8b1e1b6a3e7369f19.txt,"FORNECEDOR VIGÊNCIAENROFLOXACINA INJETÁVEL A 10%, FRASCO DE 50 MILILITROS 50 R$ 9,64 UNIDADE RENATO MACHADO PINTO 25/02/2022IVERMECTINA 2,0 G E PRAZIQUANTEL 25 G EM CADA 100 GRAMAS DE PASTA, SERINGA COM 6 GRAMAS100 R$ 12,32 TUBO RENATO MACHADO PINTO 25/02/2022AMOXICILINA TRIIDRATADA, INJETÁVEL, LONGA AÇÃO, FRASCO COM 100 ML 832 R$ 27,88 FRASCO SUPRAMIL COMERCIAL LTDA."
b4a10ca6c18c950e5ea1dbc8b1e1b6a3e7369f19.txt,"25/02/2022ACEPROMAZINA SOLUÇÃO INJETÁVEL A 1 % , 10 MILIGRAMAS POR MILILITRO, FRASCO DE 20 MILILITROS925 R$ 14,70FRASCO-AMPOLATURVOMED DISTRIBUIDORA E SERVIÇOS EIRELI 25/02/2022FENILBUTAZONA SOLUÇÃO INJETÁVEL A 20%, 200 MILIGRAMAS POR MILILITRO, FRASCO DE 100 MILILITROS24 R$ 25,00 FRASCO TURVOMED DISTRIBUIDORA E SERVIÇOS EIRELI 25/02/2022IVERMECTINA SOLUÇÃO INJETÁVEL A 1%, FRASCO DE 50 ML 50 R$ 5,04 FRASCO TURVOMED DISTRIBUIDORA E SERVIÇOS EIRELI 25/02/2022PREGÃO ELETRÔNICO SMSA 043/2020PROCESSO: 04.000.543-20/13ÍTEM QUANT."
2b608b887aaf1392cb433553ae03010ec7e59dab.txt,"UNID38012 IVERMECTINA 6 MILIGRAMAS, COMPRIMIDO."
2b608b887aaf1392cb433553ae03010ec7e59dab.txt,"DO OBJETO: CONCEDER O REEQUILÍBRIO ECONÔMICO-FINANCEIRO PARA OS ITENS ESPECIFICADOS ABAIXO COM FUNDAMENTO NO ARTIGO 65, INCISO II, ALÍNEA “D”, E § 5º, DA LEI Nº 8.666, DE 21 DE JUNHO DE 1993, CONFORME DETALHADO NA TABELA A SEGUIR: SICAM ESPECIFICAÇÃOQUANTIDADE EM ABERTOPREÇO REEQUILÍBRIOVALOR TOTAL23828ACEPROMAZINA SOLUÇÃO INJETÁVEL, A 1%, 10 MILIGRAMAS POR MILILITRO, FRASCO DE 20 MILILITROS925 R$ 17,50 R$ 16.187,5023835 IVERMECTINA SOLUÇÃO INJETÁVEL A 1%, FRASCO DE 50 ML50 R$ 5,54 R$ 277,00REEQULÍBRIO ECONÔMICO-FINANCEIRO - TURVOMEDDO VALOR: O VALOR DO CONTRATO PASSARÁ DE R$14.449,50 AO VALOR DE R$17.064,50, REPRESENTANDO UM ACRÉSCIMO DE R$2.615,00."
63a319f6c83f2f730c8477da0af44adfe44a2621.txt,"EXTRATO DO CONTRATO N° 788/FMS/2020. OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DOS MEDICAMENTOS HIDROCORTISONA SUCCINATO SÓDICO 100MG E IVERMECTINA 6MG, ITEM QUE RESTOU DESERTO NOS PREGOES ELETRÔNICOS Nº 993/SMA/DSLC/2019 E Nº 140/SMA/DSLC/2020. NÚMERO E MODALIDADE DA LICITAÇÃO: DISPENSA DE LICITAÇÃO Nº 447/SMA/DSLC/2020. CONTRATADA: PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA. VALOR: O VALOR TOTAL DO PRESENTE CONTRATO É DE R$ 31.500,00 (TRINTA E UM MIL E QUINHENTOS REAIS). VIGÊNCIA: O PRAZO DE VIGÊNCIA DESTE CONTRATO, SERÁ ATÉ 31 DE DEZEMBRO DE 2020, A CONTAR DA DATA DE SUA ASSINATURA, PODENDO SER PODENDO SER PRORROGADO NOS TERMOS DA LEI. DOTAÇÃO: UNIDADE ORÇAMENTÁRIA/BLOCO: 35.02 – ATENÇÃO BÁSICA E ESPECIALIZADA EM SAÚDE. FUNCIONAL: 10.301.0102 – ATENÇÃO BÁSICA. ATIVIDADE: 4.176 – GESTÃO DE MATERIAIS E SERVIÇOS DA ATENÇÃO BÁSICA. ELEMENTO DE DESPESA: 3.3.90.32 - MATERIAL DE DISTRIBUIÇÃO GRATUITA E NA FONTE DE RECURSOS: 4.011- R$ 31.500,00. DATA DE ASSINATURA: 30/09/2020. NOME DAS PARTES QUE ASSINARAM: PELO FUNDO MUNICIPAL DE SAÚDE, O SR. CARLOS ALBERTO JUSTO DA SILVA, E PELA EMPRESA, A SRA."
71b47fa06395511558ea2fd4684a042ba2a71e15.txt,"EXTRATO DE DISPENSA DE LICITAÇÃO N° 447/SMA/DSLC/2020 - OBJETO: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DOS MEDICAMENTOS HIDROCORTISONA SUCCINATO SÓDICO 100MG E IVERMECTINA 6MG, ITENS QUE RESTARAM DESERTOS NOS PREGOES ELETRÔNICOS Nº 993/SMA/DSLC/2019 E Nº 140/SMA/DSLC/2020."
a2bf9ddeb2034f1618585d894134bf364dae5f65.txt,"PORTARIA 344/98-SVS/MSFRASCO/AMPOLA 50 R$ 83,00 R$ 4.150,0005 XILAZINA 2% – SOLUÇÃO INJETÁVEL – FRASCO--AMPOLA 10ML FRASCO/AMPOLA 200 R$ 11,00 R$ 2.200,0006 ENROFLOXACINA 10% - SOLUÇAO INJETÁVEL - FRAS-CO C/ 50 ML (ANTIBIÓTICO) FRASCO/AMPOLA 936 R$ 8,50 R$ 7.956,0007 IVERMECTINA 1% - SOLUÇAO INJETÁVEL - FRASCO C/ 50 ML FRASCO/AMPOLA 156 R$ 6,90 R$ 1.076,4009 SULFADIAZINA DE PRATA. DDVP. CIPERMETRINA - REPELENTE EM AEROSOL - TUBO C/ 500 ML FRASCO 156 R$ 16,50 R$ 2.574,00VALOR TOTAL R$ R$ 84.581,40VALOR POR EXTENSO: OITENTA E QUATRO MIL E QUINHENTOS E OITENTA E UM REAIS E QUARENTA CENTAVOSASSINAM: SÉRGIO DE AMORIM FIGUEIREDO – CONTRATANTE E NATHAN OMAR SENA ALCANTARA- CONTRATADO."
58106136773c48de6b2f1eb7ab74eb286177a176.txt,VALORUNITÁRIO(R$)VALORTOTAL(R$)35 IVERMECTINA 6MG.
ee26fd05e3ab142506391dcac08f1f0bd2125450.txt,"PORTARIA 344/98-SVS/MSFRASCO/AMPOLA 50 R$ 83,00 R$ 4.150,0005 XILAZINA 2% – SOLUÇÃO INJETÁVEL – FRASCO-AMPOLA 10MLFRASCO/AMPOLA 200 R$ 11,00 R$ 2.200,0006 ENROFLOXACINA 10% - SOLUÇAO INJETÁVEL - FRASCO C/ 50 ML (ANTIBIÓTICO)FRASCO/AMPOLA 936 R$ 8,50 R$ 7.956,0007 IVERMECTINA 1% - SOLUÇAO INJETÁVEL - FRASCO C/ 50 ML FRASCO/AMPOLA 156 R$ 6,90 R$ 1.076,4009 SULFADIAZINA DE PRATA. DDVP. CIPERMETRINA - REPE-LENTE EM AEROSOL - TUBO C/ 500 ML FRASCO 156 R$ 16,50 R$ 2.574,00VALOR TOTAL R$ R$ 84.581,40VALOR POR EXTENSO: OITENTA E QUATRO MIL E QUINHENTOS E OITENTA E UM REAIS E QUARENTA CENTAVOS ASSINAM: SÉRGIO DE AMORIM FIGUEIREDO – CONTRATANTE E NATHAN OMAR SENA ALCANTARA – CONTRATADO."
8af2405dbaa6420e7b990c4941ce42651026b1ca.txt,VALOR UNITÁRIOVALOR UNITÁRIO REAJUSTADO35 IVERMECTINA 6MG.
7579408d1d605c0b5dac3da6771de06e28b67125.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6 MG, CONFORME ATA DEREGISTRO DE PREÇO Nº 051/2021C SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-21/PAM001712 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-21/AFM001518."
b4beea6c8bda4c870c796b51a21a2e5d13192ba2.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6 MG,CONFORME ATA DE REGISTRO DE PREÇO Nº 253/2019B SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-20/PAM001137 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-20/AFM000928."
b371477657f0bf7e5f4338be90ba6296f7f94659.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6 MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 253/2019-B SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-20/PAM002566 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-20/AFM002007."
a2c5feb71b2239f9c727c5af5e37136fdcb9ace1.txt,"DO OBJETO: AQUISIÇÃO DE AMOXICILINA, ANTITÓXICO LIPOTRÓPICO ENERGÉTICO, CARPROFENO, CEFTIOFURSÓDICO, DEXAMETASONA, DORAMECTINA, DOXAPRAM, DOXICILINA, ENROFLAXACINA 50 MG – 150 MG – 2,5 G/ 100 ML, FERRO DEXTRANO, IVERMECTINA, OMEPRAZOL, OXITETRACICLINA 20 G – 10 ML, PRAZIQUANTEL (50 MG) + PAMOATO DE PIRANTEL (144 MG) + FEBANTEL (150 MG) + VEÍCULO Q.S.P (600 MG), PREDNISOLONA, SOLUÇÃO OTOLÓGICA PARA PEQUENOS ANIMAIS 300 MG E 0,33 G, SULFA TRIMETROPIN, ANTIBIÓTICO, SULFADIAZINA, SULFADIMETOXINA + METRONIDAZOL, UNGUENTO E VITAMINA K ANTI-HEMORRÁGICA, CONSOANTE ESPECIFICA O EDITAL DE PREGÃO ELETRÔNICO Nº 055/2020-COLIC/SCG/SEGEA/SEEC-DF."
68341b24e2221783cbe1054ff96aed8070f52f8e.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 051/2021C SES/DF E PEDIDO DEAQUISIÇÃO DE MATERIAL Nº 5-21/PAM001713 E AUTORIZAÇÃO DE FORNECIMENTO DEMATERIAL Nº 5-21/AFM001520."
554220f6d010191c9d750cacb3f349592ee05b2b.txt,"OBJETO: AQUISIÇÃO DEIVERMECTINA COMPRIMIDO 6 MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 490/2020-D SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-21/PAM004192 E AUTORIZAÇÃO DEFORNECIMENTO DE MATERIAL Nº 5-21/AFM003749."
8f5dfd389ed1a31db0bbdac2e937a5a1e1476328.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6 MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 253/2019-B SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-20/PAM004097 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-20/AFM003332."
ece3fd67bc5984f7b4011e796c05d46e26a65d1b.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 490/2020D E PEDIDO DE AQUISIÇÃO DEMATERIAL Nº 5-21/PAM003764 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-21/AFM003362."
3b324cdaef7706d14275890cba53834b615bef8d.txt,"R$ 34,87 (TRINTA E QUATRO REAIS E OITENTA E SETECENTAVOS). ITEM 78 - IVERMECTINA. QUANT."
d20633e2bbc50192c910e6eac4cdf20cb34bc30d.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 490/2020D SES/DF E PEDIDO DE AQUISIÇÃO DEMATERIAL Nº 5-21/PAM003007 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-21/AFM002659."
e2d7c03a67b4ca8a79ea9026d58e2612dcf7412b.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6 MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 253/2019-B SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-20/PAM004105 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-20/AFM003338."
93771c353e9d20e1ba5eff71c2abb3e09a59bc65.txt,"OBJETO: AQUISIÇÃO DE IVERMECTINA COMPRIMIDO 6 MG, CONFORME ATA DE REGISTRO DE PREÇO Nº 253/2019-B SES/DF E PEDIDO DE AQUISIÇÃO DE MATERIAL Nº 5-20/PAM002491 E AUTORIZAÇÃO DE FORNECIMENTO DE MATERIAL Nº 5-20/AFM001949."
ba14debd2c3eb5acc40fd1f301f11da0085265d3.txt,"24, INCISO IV, DA LEI Nº 8.666/93, PARA A AQUISIÇÃO DE MEDICAMENTOS (DEXAMETASONA E IVERMECTINA), DA EMPRESA DECARES COMÉRCIO LTDA.  II -  ADJUDICAR O OBJETO DA DISPENSA EM QUESTÃO PELO VALOR GLOBAL DE R$ 360.400,00 (TREZENTOS E SESSENTA MIL E QUATROCENTOS REAIS)."
8f391ee0b3aece425b38148f0594e0e3c529f7a6.txt,"24, INCISO IV, DA LEI Nº 8.666/93, PARA A AQUISIÇÃO DE MEDICAMENTOS (DEXAMETASONA E IVERMECTINA), DA EMPRESA DECARES COMÉRCIO LTDA."
dfb37f9fcf2e1ffca6a6e49dc8a7a6ef0fafca1a.txt,"DISPENSO O PROCEDIMENTO LICITATÓRIO, COM BASE NO ARTIGO 24, INCISO IV, DA LEI Nº 8.666/1993, VISANDO À CONTRATAÇÃO DIRETA DA EMPRESA HOSPSHOP MEDICAL EIRELI - EPP PARA FORNECIMENTO DE 65.000 (SESSENTA E CINCO MIL) COMPRIMIDOS DE IVERMECTINA 6 MG, CONFORME ESPECIFICAÇÕES DO PROJETO BÁSICO, PARA ATENDER ÀS NECESSIDADES DOS ESTABELECIMENTOS ASSISTENCIAIS DE SAÚDE DA SECRETARIA MUNICIPAL DE SAÚDE – SEMSA NA SITUAÇÃO EPIDEMIOLÓGICA EMERGENCIAL DA COVID-19 EM MANAUS, PELO VALOR DE R$ 48.750,00 (QUARENTA E OITO MIL E SETECENTOS E CINQUENTA REAIS)."
d928835ea4e080dbc37bb015ba67976b2c504df4.txt,"MAPEMI BRASIL MATERIAIS MÉDICOS E ODONTOLÓGICOS LTDA ITEM UNID QTD ID DESCRIÇÃO MARCA VALOR R$ 08 COMPRIMIDO 800.200 503186 IVERMECTINA, CONCENTRAÇÃO: 6MG, FORMA FARMACÊUTICA: COMPRIMIDO, UNIDADE DE FORNECIMENTO: COMPRIMIDO."
3127c393725b71c727cac4c6563c300dc1a0a618.txt,"ESPIRITO SANTO DISTRIBUIDORA DE PRODUTOS HOSPITALARES EIRELI ITEM UNID QTD ID DESCRIÇÃO MARCA VALOR R$ 02 COMPRIMIDO 300.200 503186 IVERMECTINA, CONCENTRAÇÃO: 6MG, FORMA FARMACÊUTICA: COMPRIMIDO, UNIDADE DE FORNECIMENTO: COMPRIMIDO."
48754976b557ced1b37a97cd871741a8d5660b8b.txt,"IRANIZO MATOS RODRIGUESPREGOEIROPORTARIA Nº 136/2020 RESULTADO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 028/2020A PREFEITURA DE CANABRAVA DO NORTE-MT, ATRAVÉS DO PREGOEIRO DESIGNADO PELA PORTARIA Nº 136/2020 DE 06 DE ABRIL DE 2020, TORNA PÚBLICO O RESULTADO DO PREGÃO ELETRÔNICO 028/2020, CUJO OBJETO É O  REGISTRO DE PREÇOS PARA POSSÍVEL E EVENTUAL AQUISIÇÃO DE AZITROMICINA 500MG COMPRIMIDOS E IVERMECTINA 6MG COMPRIMIDOS PARA TRATAMENTO NO COMBATE AO COVID-19,  PARA ATENDER A DEMANDA DA SECRETARIA MUNICIPAL DE SAÚDE,  PARA ENTREGA DE FORMA IMEDIATA (5  DIAS), ONDE A EMPRESA:  SILVA & SILVA PRODUTOS FARMACÊUTICOS LTDA - ME, INSCRITA NO CNPJ SOB O Nº 84.551.191/0001-70, SAGROU-SE VENCEDORA DO ITEM NO VALOR GLOBAL DE R$ 13.820,00 (TREZE MIL OITOCENTOS E VINTE REAIS).CANABRAVA DO NORTE-MT, 20 DE AGOSTO DE 2020."
d658afdb9eeec69b0c258f9e61175b2133dd72e6.txt,"ANKE HELGA SCHWABE, NO USO DE SUAS ATRIBUIÇÕES LEGAIS E REGULARES QUE LHE SÃO CONFERIDAS.CONSIDERANDO  O  RECONHECIMENTO  PELA  ORGANIZAÇÃO  MUNDIAL  DE SAÚDE – OMS, DE UMA PANDEMIA DE COVID-19/SARS-COV-2, BEM COMO A PUBLICAÇÃO DO DECRETO MUNICIPAL Nº 025, DE 10 DE MARÇO DE 2020, ESTABELECENDO O ESTADO DE EMERGÊNCIA MUNICIPAL.CONSIDERANDO  AS  DIRETRIZES  PARA  O  TRATAMENTO  FARMACOLÓGICO  DA COVID-19, CONSENSO DA ASSOCIAÇÃO DE MEDICINA INTENSIVA BRASILEIRA, DA SOCIEDADE BRASILEIRA DE  INFECTOLOGIA E DA SOCIEDADE BRASILEIRA DE PNEUMOLOGIA E TISIOLOGIA, DE 18 DE MAIO DE 2020.CONSIDERANDO  AS  ORIENTAÇÕES  DO  MINISTÉRIO  DA  SAÚDE  PARA MANUSEIO MEDICAMENTOSO PRECOCE DE PACIENTES COM DIAGNÓSTICO DA COVID-19, DE 16 DE JUNHO DE 2020.CONSIDERANDO  O  PROTOCOLO  PARA  USO  DOMICILIAR  DA IVERMECTINA DURANTE  TRATAMENTO  DA COVID-19,  MARINHA DO  BRASIL  -  HOSPITAL NAVAL MARCÍLIO  DIAS,  CLÍNICA DE DOENÇAS INFECCIOSAS  E PARASITÁRIAS,  SERVIÇO DE CONTROLE DE INFECÇÃO HOSPITALAR. CONSIDERANDO  UM  CONSENSO  SOBRE O TRATAMENTO  FARMACOLÓGICO  DA COVID-19: UM RESUMO. DR. SERGIO CIMERMAN. DR. CLÓVIS ARNS, 20 DE MAIO DE 2020.CONSIDERANDO A NOTA DE ESCLARECIMENTO DO CONSELHO REGIONAL DE MEDICINA – CRM/MT, DE 30 DE JUNHO DE 2020, SOBRE TRATAMENTO FARMACOLÓGICO DA COVID-19.CONSIDERANDO O POSICIONAMENTO DA SBPT – SOCIEDADE BRASILEIRA DE PNEUMOLOGIA E TISIOLOGIA, ACERCA DA PROFILAXIA E TRATAMENTO DA COVID-19, DE 29 DE JUNHO DE 2020.CONSIDERANDO  O  INFORME  DA  SOCIEDADE  BRASILEIRA  DE  INFECTOLOGIA SOBRE O NOVO CORONAVÍRUS Nº 15: USO DE MEDICAMENTOS PARA COVID-19, DE 30 DE JUNHO DE 2020.CONSIDERANDO  O  PROTOCOLO  DE  MANEJO  CLÍNICO  DO CORONAVÍRUS (COVID-19) NA ATENÇÃO PRIMÁRIA À SAÚDE, SECRETARIA DE ATENÇÃO PRIMÁRIA À SAÚDE (SAPS) DO MINISTÉRIO DA SAÚDE, MARÇO DE 2020.CONSIDERANDO  O  FLUXO  MUNICIPAL  DE  ATENDIMENTO  A  PACIENTES SUSPEITOS/CONFIRMADOS  PELO  COVID-19,  ESTABELECIDO  PELA  EQUIPE  DE  SAÚDE  DE  NOVA  MUTUM,  REVISADO E APROVADO PELO CONSELHO MUNICIPAL DE SAÚDE EM 25 DE JUNHO DE 2020.CONSIDERANDO  O  PLANO  DE  CONTINGÊNCIA  MUNICIPAL  PARA  INFECÇÃO HUMANA  PELO  NOVO  CORONAVÍRUS  COVID-19,  ATUALIZADO  E  APROVADO  PELO  CONSELHO  MUNICIPAL  DE SAÚDE EM 25 DE JUNHO DE 2020.CONSIDERANDO  A  NOTA  TÉCNICA  CONJUNTA  CRF/MT  E  CRM/MT  –  PRESCRIÇÃO E DISPENSAÇÃO DE MEDICAMENTOS PARA O TRATAMENTO DO COVID-19.CONSIDERANDO  A  RELAÇÃO MUNICIPAL DE  MEDICAMENTOS – REMUME PADRONIZADOS PELO MUNICÍPIO DE NOVA MUTUM, ATUALIZADO EM MARÇO DE 2020.CONSIDERANDO  QUE  OS  MEDICAMENTOS  INDICADOS  NO  TRATAMENTO  DE SINTOMAS DA COVID-19 SEMPRE FORAM DISPONIBILIZADOS NA FARMÁCIA MUNICIPAL, SENDO DISPENSADOS  MEDIANTE PRESCRIÇÃO MÉDICA DO SUS.CONSIDERANDO  QUE  NO  INÍCIO  DE  DEZEMBRO  DE  2019,  OS  PRIMEIROS CASOS DE UMA PNEUMONIA DE ORIGEM DESCONHECIDA FORAM DESCRITOS NA CIDADE DE WUHAN, CHINA."
