filename,data,municipio,estado,remedio,texto,cnpj
b8081dc7678ef1bc991ecff231d93c3d0215925d.txt,Não Informado,Cuiaba,Mato Grosso,ivermectina,"OBJETO:  AQUISIÇÃO  DE  MEDICAMENTOS  E  SEDATIVOS  PARA ATENDER  PACIENTES  COVID-19  (AZITROMICINA,  DEXCLOFERNIRAMINA,  DIPIRONA SÓDICA, IVERMECTINA), DESTINADOS AO ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBICA  DE  IMPORTÂNCIA  INTERNACIONAL,  DECORRENTE  DO  CORONAVÍRUS, FUNDAMENTADA NA LEI  Nº  13.979  DE  06  DE  FEVEREIRO  DE  2020,  NO  MUNICÍPIO  DE  RONDONÓPOLIS/MT.",
511909441de584f43186d0c998077380517ea6da.txt,2020-11-05T19:37:13Z,Cuiaba,Mato Grosso,ivermectina,"ASSINATURA: 24/06/2020 PREFEITURA MUNICIPAL DE NORTELÂNDIALICITAÇÃOPREFEITURA MUNICIPAL DE NORTELÂNDIA-MTAVISO DE DISPENSA DE LICITAÇÃO Nº 001/2020TERMO DE DISPENSA DE LICITAÇÃOFICA DISPENSADA DE LICITAÇÃO A DESPESA ABAIXO ESPECIFICADA, CUJO OBJETO É  AQUISIÇÃO  DE  MEDICAMENTO  AZITTOMICINA E  IVERMECTINA PARA  PACIENTES  COM  COVID  EM OBSERVANCIA AO ARTIGO 4°-B DA LEI13.979/2020, ALÉM DO ARTIGO 24, INCISO IV, DA LEI Nº 8.666/93, E EM  CONSONÂNCIA  COM O  PARECER  JURÍDICO  ACOSTADO  AOS  AUTOS,  EXIGÊNCIA  DO  ARTIGO  38,  INCISO  VI,  DO  MESMO DIPLOMA LEGAL.",
511909441de584f43186d0c998077380517ea6da.txt,Não Informado,Cuiaba,Mato Grosso,ivermectina,"§1º O  KIT  COVID-19  DISPOSTO  NO  CAPUT DO  PRESENTE  ARTIGO  SERÁ COMPOSTO DOS SEGUINTES MEDICAMENTOS: I – AZITROMICINA. II – IVERMECTINA. E/OU III – 1 ANALGÉSICO/ANTITÉRMICO.  § 2º A DISPONIBILIZAÇÃO DOS MEDICAMENTOS DE QUE TRATA ESTE ARTIGO SERÁ REALIZADA MEDIANTE PRESCRIÇÃO MÉDICA, COM CONSENTIMENTO EXPRESSO E ESCRITO DO PACIENTE.",
d06f4585a02f021aae724fd0c424acc9ca3008eb.txt,2020-05-15T04:17:26Z,São Paulo,São Paulo,ivermectina,"5 ML 600 8,50 5.100,001492/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA ESCOVA DEGERMANTE PVPI 11.664 2,52 29.393,281506/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA BIPERIDENO CLORIDRATO 2 MG COMPRIMIDO 3.400 0,18 612,341515/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA VECURÔNIO BROMETO 4 MG 200 35,00 7.000,001589/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA VECURÔNIO BROMETO 4 MG 160 35,00 5.600,001590/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FENITOINA SÓDICA EM SOLUÇÃO INJETÁVEL COM 50 MG/ML 18.000 2,10 37.800,001605/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA COVID19I - ATRACURIO BESILATO 10 MG/ML SOLUCAO INJETAVEL AMP 5 ML 6.000 12,83 76.980,001301/2020 CRISTIANO DE ANDRADE CURATIVO ADESIVO FILME TRANSPARENTE 10 X 12 CM (TEGADERM) 100 19,18 1.918,001394/2020 CRUZEL COMERCIAL DISTRIBUIDORA DE PRODUTOS HOSPITALARES EIRELI ELETRODO BIPOLAR 6 FR (MARCA PASSO) 46 392,00 18.032,001446/2020 CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA IMUNOGLOBULINA HUMANA 5,0 G IV 210 978,57 205.499,701363/2020 CUIDA PRODUTOS PARA A SAUDE EIRELI TALA IMOBILIZAÇÃO MEMBROS 30 X 08 CM 140 6,78 949,201363/2020 CUIDA PRODUTOS PARA A SAUDE EIRELI TALA IMOBILIZAÇÃO MEMBROS 53 X 08 CM 50 9,70 485,001491/2020 DABASONS IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA SISTEMA DE PLACA UNICORTICAL DE TITÂNIO CONJUNTO COM 6 PARAFUSOS 3 2.500,00 7.500,001491/2020 DABASONS IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA SISTEMA DE PLACA UNICORTICAL DE TITÂNIO CONJUNTO COM 4 PARAFUSOS 4 2.100,00 8.400,001491/2020 DABASONS IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA SISTEMA DE PLACA UNICORTICAL DE TITÂNIO CONJUNTO COM 8 PARAFUSOS 2 3.250,00 6.500,001324/2020 DANIEL FERRARI ABRANTES - DISTRIBUIDORA DE MEDICAMENTOS DOMPERIDONA EM SUSPENSAO ORAL C/ 1 MG/ML - FR 260 13,15 3.419,001405/2020 DATA MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA FIO SINTÉTICO ABSORVÍVEL TRANÇADO 0, AG 3,0 CM, 3/8 CIRC, CIL, 70 CM 1.548 5,90 9.133,201407/2020 DATA MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA FIO SINTÉTICO ABSORVÍVEL TRANÇADO 3-0, AG 3,0 CM, 3/8 CIRC, CIL, 70 CM 864 6,32 5.460,481416/2020 DATRIX COMÉRCIO E MANUTENÇÃO ELETRONICA LTDA - ME ELETRODO DE SUCÇÃO PRECORDIAL ADULTO SEM PÊRA 90 5,37 483,301280/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA APARELHO DE BARBEAR, DESCARTAVEL 11.616 0,52 6.096,081295/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA SONDA, ENDOTRAQUEAL, C/ BALÃO, RADIOPACO, DESCARTÁVEL, ESTÉRIL, Nº 5,5 250 4,25 1.062,501295/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA SONDA, ENDOTRAQUEAL, C/ BALÃO, RADIOPACO, DESCARTÁVEL, ESTÉRIL, Nº 9,0 160 4,25 680,001538/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA SONDA ENTERAL INFANTIL 06 240 8,70 2.088,001581/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA COLETOR DE URINA E SECREÇÕES SISTEMA ABERTO 7.850 2,14 16.799,001598/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA COVID19I - AVENTAL, EXPURGO, IMPERMEÁVEL 9.000 28,30 254.700,001328/2020 DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA SAPATILHA, MALHA SIMPLES, ALGODÃO, DESCARTÁVEL, TAMANHO ÚNICO 206.400 0,45 92.467,201290/2020 DIPROMED COMERCIO E IMPORTAÇÃO LTDA COMPRESSA GAZE HIDROFILA 91 CM X 91 M 13 FIOS 738 72,00 53.136,001290/2020 DIPROMED COMERCIO E IMPORTAÇÃO LTDA COMPRESSA GAZE HIDRÓFILA 7,5 X 7,5 COM FILAMENTO RADIOPACO 10 UNIDADES 41.600 0,43 17.888,001395/2020 DIPROMED COMERCIO E IMPORTAÇÃO LTDA COMPRESSA, GAZE, ESTÉRIL, MANTA ALGODÃO, 15 CM X 60CM 88.320 1,09 96.268,801524/2020 DL DISTRIBUIDORA DE MEDICAMENTOS EIRELI IVERMECTINA 6 MG COMPRIMIDO 1.000 0,24 237,001475/2020 DUPAC COMERCIAL EIRELI LUVA, PROCEDIMENTO, VINIL, SEM TALCO, AMBIDESTRA, DESCARTAVEL, TAMANHO G 51.000 0,10 5.304,001559/2020 DUPAC COMERCIAL EIRELI AGULHA HIPODÉRMICA DESCARTÁVEL ESTÉRIL 25 X 8 MM (COVID19) 60.000 0,07 4.380,001304/2020 DUPATRI HOSPITALAR COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA ACETATO DE DESMOPRESSINA EM SPRAY NASAL COM 0,1 MG/ML 30 77,00 2.310,001385/2020 DUPATRI HOSPITALAR COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA SULFADIAZINA DE PRATA MICRONIZADA 10 MG/G + NITRATO DE CÉRIO HEXAIDRATADO 4 MG/G CREME 480 24,00 11.520,001388/2020 E.C DOS SANTOS COMERCIAL EIRELI AGULHA GENGIVAL, LONGA, DESCARTÁVEL, 27G 1.000 0,33 330,001409/2020 EFE CONSULTORIA E IMPORTACAO LTDA CONJUNTO DE LÂMINAS P/EXPANSOR DE PELE 1 18.600,00 18.600,001332/2020 ELEVADORES ATLAS SCHINDLER LTDA.",
dcf43df5786baf0cf8be00fb38c23a9a018c5ce0.txt,2020-06-09T04:37:40Z,São Paulo,São Paulo,ivermectina,"5 ML 600 8,50 5.100,001492/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA ESCOVA DEGERMANTE PVPI 11.664 2,52 29.393,281506/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA BIPERIDENO CLORIDRATO 2 MG COMPRIMIDO 3.400 0,18 612,341515/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA VECURÔNIO BROMETO 4 MG 200 35,00 7.000,001589/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA VECURÔNIO BROMETO 4 MG 160 35,00 5.600,001590/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FENITOINA SÓDICA EM SOLUÇÃO INJETÁVEL COM 50 MG/ML 18.000 2,10 37.800,001605/2020 CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA COVID19I - ATRACURIO BESILATO 10 MG/ML SOLUCAO INJETAVEL AMP 5 ML 6.000 12,83 76.980,001301/2020 CRISTIANO DE ANDRADE CURATIVO ADESIVO FILME TRANSPARENTE 10 X 12 CM (TEGADERM) 100 19,18 1.918,001394/2020 CRUZEL COMERCIAL DISTRIBUIDORA DE PRODUTOS HOSPITALARES EIRELI ELETRODO BIPOLAR 6 FR (MARCA PASSO) 46 392,00 18.032,001446/2020 CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA IMUNOGLOBULINA HUMANA 5,0 G IV 210 978,57 205.499,701363/2020 CUIDA PRODUTOS PARA A SAUDE EIRELI TALA IMOBILIZAÇÃO MEMBROS 30 X 08 CM 140 6,78 949,201363/2020 CUIDA PRODUTOS PARA A SAUDE EIRELI TALA IMOBILIZAÇÃO MEMBROS 53 X 08 CM 50 9,70 485,001491/2020 DABASONS IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA SISTEMA DE PLACA UNICORTICAL DE TITÂNIO CONJUNTO COM 6 PARAFUSOS 3 2.500,00 7.500,001491/2020 DABASONS IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA SISTEMA DE PLACA UNICORTICAL DE TITÂNIO CONJUNTO COM 4 PARAFUSOS 4 2.100,00 8.400,001491/2020 DABASONS IMPORTAÇÃO EXPORTAÇÃO E COMERCIO LTDA SISTEMA DE PLACA UNICORTICAL DE TITÂNIO CONJUNTO COM 8 PARAFUSOS 2 3.250,00 6.500,001324/2020 DANIEL FERRARI ABRANTES - DISTRIBUIDORA DE MEDICAMENTOS DOMPERIDONA EM SUSPENSAO ORAL C/ 1 MG/ML - FR 260 13,15 3.419,001405/2020 DATA MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA FIO SINTÉTICO ABSORVÍVEL TRANÇADO 0, AG 3,0 CM, 3/8 CIRC, CIL, 70 CM 1.548 5,90 9.133,201407/2020 DATA MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA FIO SINTÉTICO ABSORVÍVEL TRANÇADO 3-0, AG 3,0 CM, 3/8 CIRC, CIL, 70 CM 864 6,32 5.460,481416/2020 DATRIX COMÉRCIO E MANUTENÇÃO ELETRONICA LTDA - ME ELETRODO DE SUCÇÃO PRECORDIAL ADULTO SEM PÊRA 90 5,37 483,301280/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA APARELHO DE BARBEAR, DESCARTAVEL 11.616 0,52 6.096,081295/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA SONDA, ENDOTRAQUEAL, C/ BALÃO, RADIOPACO, DESCARTÁVEL, ESTÉRIL, Nº 5,5 250 4,25 1.062,501295/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA SONDA, ENDOTRAQUEAL, C/ BALÃO, RADIOPACO, DESCARTÁVEL, ESTÉRIL, Nº 9,0 160 4,25 680,001538/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA SONDA ENTERAL INFANTIL 06 240 8,70 2.088,001581/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA COLETOR DE URINA E SECREÇÕES SISTEMA ABERTO 7.850 2,14 16.799,001598/2020 DE PAULI COMÉRCIO REPRESENTAÇÃO IMPORTAÇÃO E EXPORTAÇÃO LTDA COVID19I - AVENTAL, EXPURGO, IMPERMEÁVEL 9.000 28,30 254.700,001328/2020 DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA SAPATILHA, MALHA SIMPLES, ALGODÃO, DESCARTÁVEL, TAMANHO ÚNICO 206.400 0,45 92.467,201290/2020 DIPROMED COMERCIO E IMPORTAÇÃO LTDA COMPRESSA GAZE HIDROFILA 91 CM X 91 M 13 FIOS 738 72,00 53.136,001290/2020 DIPROMED COMERCIO E IMPORTAÇÃO LTDA COMPRESSA GAZE HIDRÓFILA 7,5 X 7,5 COM FILAMENTO RADIOPACO 10 UNIDADES 41.600 0,43 17.888,001395/2020 DIPROMED COMERCIO E IMPORTAÇÃO LTDA COMPRESSA, GAZE, ESTÉRIL, MANTA ALGODÃO, 15 CM X 60CM 88.320 1,09 96.268,801524/2020 DL DISTRIBUIDORA DE MEDICAMENTOS EIRELI IVERMECTINA 6 MG COMPRIMIDO 1.000 0,24 237,001475/2020 DUPAC COMERCIAL EIRELI LUVA, PROCEDIMENTO, VINIL, SEM TALCO, AMBIDESTRA, DESCARTAVEL, TAMANHO G 51.000 0,10 5.304,001559/2020 DUPAC COMERCIAL EIRELI AGULHA HIPODÉRMICA DESCARTÁVEL ESTÉRIL 25 X 8 MM (COVID19) 60.000 0,07 4.380,001304/2020 DUPATRI HOSPITALAR COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA ACETATO DE DESMOPRESSINA EM SPRAY NASAL COM 0,1 MG/ML 30 77,00 2.310,001385/2020 DUPATRI HOSPITALAR COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA SULFADIAZINA DE PRATA MICRONIZADA 10 MG/G + NITRATO DE CÉRIO HEXAIDRATADO 4 MG/G CREME 480 24,00 11.520,001388/2020 E.C DOS SANTOS COMERCIAL EIRELI AGULHA GENGIVAL, LONGA, DESCARTÁVEL, 27G 1.000 0,33 330,001409/2020 EFE CONSULTORIA E IMPORTACAO LTDA CONJUNTO DE LÂMINAS P/EXPANSOR DE PELE 1 18.600,00 18.600,001332/2020 ELEVADORES ATLAS SCHINDLER LTDA.",
5ea6bea0f4f7f304215548d6457031b1608ad8fd.txt,2021-07-15T08:10:46Z,São Paulo,São Paulo,ivermectina,"E COM RELAÇÃO AO TRATAMENTO PRECOCE, A UNIVERSIDADE DE OXFORD FEZ UM ESTUDO E PROVOU QUE A IVERMECTINA TEM EFICÁCIA, SIM, NO TRATAMENTO PRECOCE CONTRA A COVID.",
ac31977044429805a0890d3ca5201c977c34da26.txt,2021-03-24T17:48:21Z,Natal,Rio Grande do Norte,ivermectina,"RATIFICAÇÃO: GEORGE ANTUNES DE OLIVEIRA – SECRETÁRIO MUNICIPAL DE SAÚDENATAL, 23 DE MARÇO DE 2021COLETA DE PREÇOS EMERGENCIAL Nº 026/2021A SECRETARIA MUNICIPAL DE SAÚDE, LOCALIZADA NA RUA FABRÍCIO PEDROSA, 915 – EDFº NOVOTEL LADEIRA DO SOL, 1º PISO – AREIA PRETA, NESTA CAPITAL, OBJETIVANDO A PUBLICIDADE DOS ATOS PRECONIZADOS PELA ADMINISTRAÇÃO, E COM BASE NA LEI 8666/1993, TORNA PÚBLICO PARA CONHECIMENTO OS PROCEDIMENTOS DA COLETA DE PREÇOS ABAIXO ESPECIFICADA: COLETA DE PREÇOS EMERGENCIAL Nº 026/2021 -  PROCESSO Nº 002152/2021-91 – OBJETO: AQUISIÇÃO DE IVERMECTINA 6MG PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE NATAL-RN, NO COMBATE AO COVID-19.",
5edd79c785aee1fab5cd91c291dd4be26d239126.txt,2020-07-31T02:33:07Z,Natal,Rio Grande do Norte,ivermectina,"1º FICA A SECRETARIA MUNICIPAL DE SAÚDE – SUS/NATAL, AUTORIZADA A DISPONIBILIZAR, GRATUITAMENTE, 01 (UM) KIT DE MEDICAMENTOS AOS PACIENTES INFECTADOS PELA COVID-19 QUE POSSUAM RECEITA MÉDICA COM A INDICAÇÃO DE TRATAMENTO COM TAIS FÁRMACOS COMO HIDROXICLOROQUINA, CLOROQUINA, IVERMECTINA AZITROMICINA OU OUTROS FÁRMACOS QUE VENHAM A SER LIBERADOS E PRECONIZADOS PELO MINISTÉRIO DA SAÚDE, CONSELHO FEDERAL DE MEDICINA (CFM) E CONSELHO REGIONAL DE MEDICINA – RN (CREMERN).",
18ac8de2171a131030405ff2175f09eab7452c5e.txt.txt,Não Informado,Rio de Janeiro,Rio de Janeiro,cloroquina,NOTA TÉCNICA DA SMS/SUBHUEORIENTAÇÃO SOBRE O PROTOCOLO DE UTILIZAÇÃO DE CLOROQUINA OU HIDROXICLOROQUINA NAS UNI-DADES DE SÁUDE DA REDE DE ATENÇÃO HOSPITALAR DA SECRETARIA MUNICIPAL DO RIO DE JANEIRO FREN-TE À PANDEMIA DO COVID-19CONSIDERANDO QUE A ORGANIZAÇÃO MUNDIAL DE SAÚDE CLASSIFICOU A DOENÇA PELO CORONAVÍRUS 2019 (COVID-19) COMO UMA PANDEMIA.CONSIDERANDO QUE O RIO DE JANEIRO ENCONTRA-SE EM FASE DE TRANSMISSÃO COMUNITÁRIA DO VÍRUS.CONSIDERANDO AS REGULAMENTAÇÕES DO MINISTÉRIO DA SAÚDE E SECRETARIA E MUNICIPAL DE SAÚDE PARA ENFRENTAMENTO DA PANDEMIA PELO CORONAVÍRUS 2019 (COVID-19).CONSIDERANDO A NECESSIDADE DE PADRONIZAÇÃO DO TRATAMENTO NAS UNIDADES DE SAÚDE.,
f3dca316dbbea930cab54ddb4b72467c37074a9f.txt,2020-03-24T00:34:51Z,Salvador,Bahia,cloroquina,"SALVADOR, 19 DE MARÇO DE 2020STELA GLEIDE OLIVEIRA SANTANACOORDENADORAAVISO DE CONVOCAÇÃOA COORDENADORIA ADMINISTRATIVA TORNA PÚBLICO PARA CONHECIMENTO DOS INTERESSADOS QUE SERÃO REALIZADAS COTAÇÕES DE PREÇOS, CONFORME ABAIXO>COTAÇÃO DE PREÇO Nº 1272/2020, AQUISIÇÃO DO MEDICAMENTO HIDROXICLOROQUINA SULFATO 400MG, VISANDO A CONTINUIDADE NO ATENDIMENTO AOS PACIENTES DA REDE MUNICIPAL DE SAÚDE / SMS, TENDO EM VISTA SURTO DE PANDEMIA DO VÍRUS COVID - 19.",
2a3d8d348fb4e73a5556a711210fb581c620e662.txt,2020-08-04T21:33:45Z,Florianópolis,Santa Catarina,cloroquina,"CHAMADA PÚBLICA Nº 003/SMS/2020 - O MUNICÍPIO DE FLORIANÓPOLIS, POR INTERMÉDIO DA SECRETARIA MUNICIPAL DE SAÚDE (SMS), COM SEDE NA AVENIDA PROF. HENRIQUE DA SILVA FONTES, N° 6.100 – TRINDADE, FLORIANÓPOLIS/SC, TORNA PÚBLICO O PRESENTE EDITAL DE CHAMADA PÚBLICA DESTINADO A PESSOAS JURÍDICAS INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E/OU HIDROXICLOROQUINA 400 MG, UTILIZANDO-SE, GRATUITAMENTE, DE UMA REDE AUXILIAR DE FARMÁCIAS, DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO, PARA O TRATAMENTO DE CASOS LEVES DE COVID-19, CONFORME DESCRIÇÕES CONTIDAS NO TERMO DE REFERÊNCIA.",
2a3d8d348fb4e73a5556a711210fb581c620e662.txt,Não Informado,Florianópolis,Santa Catarina,cloroquina,"52                    ANEXOS  HTTP://WWW.PMF.SC.GOV.BR/GOVERNO/INDEX.PHP?PAGINA=GOVDIARIOOFICIAL CHAMADA PÚBLICA Nº 003/SMS/2020  INSTRUÇÕES AOS PROPONENTES  O MUNICÍPIO DE FLORIANÓPOLIS, POR INTERMÉDIO DA SECRETARIA MUNICIPAL DE SAÚDE (SMS), COM SEDE NA AVENIDA PROFESSOR HENRIQUE DA SILVA FONTES, Nº 6100, BAIRRO TRINDADE, NA CIDADE DE FLORIANÓPOLIS/SC, TORNA PÚBLICO O PRESENTE EDITAL DE CHAMADA PÚBLICA DESTINADO A PESSOAS JURÍDICAS INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E/OU HIDROXICLOROQUINA 400 MG, UTILIZANDO-SE, GRATUITAMENTE, DE UMA REDE AUXILIAR DE FARMÁCIAS, DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO, PARA O TRATAMENTO DE CASOS LEVES DE COVID-19, CONFORME DESCRIÇÕES CONTIDAS NO TERMO DE REFERÊNCIA (ANEXO I).",
2a3d8d348fb4e73a5556a711210fb581c620e662.txt,Não Informado,Florianópolis,Santa Catarina,cloroquina,"DO OBJETO   A PRESENTE CHAMADA PÚBLICA TEM COMO OBJETO O CREDENCIAMENTO DE PESSOAS JURÍDICAS INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E/OU HIDROXICLOROQUINA 400 MG, UTILIZANDO-SE, GRATUITAMENTE, DE UMA REDE AUXILIAR DE FARMÁCIAS, DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO, PARA O TRATAMENTO DE CASOS LEVES DE COVID-19, CONFORME DESCRIÇÕES CONTIDAS NO TERMO DE REFERÊNCIA EM ANEXO.",
2a3d8d348fb4e73a5556a711210fb581c620e662.txt,Não Informado,Florianópolis,Santa Catarina,cloroquina,"APRESENTAÇÃO  CONSIDERANDO A NOTA INFORMATIVA Nº 9/2020-SE/GAB/SE/MS, QUE TRAZ ORIENTAÇÕES PARA MANUSEIO MEDICAMENTOSO PRECOCE DE PACIENTES COM DIAGNÓSTICO DA COVID-19.  CONSIDERANDO A NOTA INFORMATIVA N° 01/2020 SES/COSEMS/SC, DE 24 DE JUNHO DE 2020, QUE TRAZ ORIENTAÇÕES COMPLEMENTARES RELACIONADAS AO EVENTUAL USO PRECOCE DE CLOROQUINA EM PACIENTES SINTOMÁTICOS COM DIAGNÓSTICO DA COVID-19.  CONSIDERANDO A RESOLUÇÃO DE DIRETORIA COLEGIADA - RDC Nº 405, DE 22 DE JULHO DE 2020, QUE ESTABELECE AS MEDIDAS DE CONTROLE PARA OS MEDICAMENTOS QUE CONTENHAM SUBSTÂNCIAS CONSTANTES DO ANEXO I DESTA RESOLUÇÃO, ISOLADAS OU EM ASSOCIAÇÃO, EM VIRTUDE DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL (ESPII) RELACIONADA AO NOVO CORONAVÍRUS (SARS-COV-2).  CONSIDERANDO A OFERTA DOS REFERIDOS MEDICAMENTOS AOS USUÁRIOS ATRAVÉS DE REDES AUXILIARES DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24 HORAS, FATOR ESSE QUE AMPLIARÁ O ACESSO.  CONSIDERANDO O ALCANCE DE TODOS OS USUÁRIOS A ESTE SERVIÇO, SEJAM ELES ORIUNDOS DOS SERVIÇOS DE SAÚDE PÚBLICOS OU PRIVADOS.   É APRESENTADO O PRESENTE DOCUMENTO, CUJO OBJETIVO GERAL É REALIZAR A CHAMADA PÚBLICA PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS PREFEITURA MUNICIPAL DE FLORIANÓPOLIS SECRETARIA MUNICIPAL DE SAÚDE( ANEXOS AO DIÁRIO ) 04/08/2020DIÁRIO OFICIAL ELETRÔNICO DO MUNICÍPIO EDIÇÃO Nº 2748S.M.C.C.",
2a3d8d348fb4e73a5556a711210fb581c620e662.txt,Não Informado,Florianópolis,Santa Catarina,cloroquina,"SECRETÁRIO: EVERSON MENDES  CONTROLE: THAMARA MALTA TELEFONE: (48) 3251-6062 INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E/OU HIDROXICLOROQUINA 400 MG, UTILIZANDO-SE, GRATUITAMENTE, DE UMA REDE AUXILIAR DE FARMÁCIAS, DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO, PARA O TRATAMENTO DE CASOS LEVES DE COVID-19.",
2a3d8d348fb4e73a5556a711210fb581c620e662.txt,Não Informado,Florianópolis,Santa Catarina,cloroquina,"DO OBJETO  O PRESENTE CREDENCIAMENTO TEM POR OBJETO PACTUAR A CONJUNÇÃO DE ESFORÇOS PARA A REALIZAÇÃO DA DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E HIDROXICLOROQUINA 400 MG, UTILIZANDO-SE, GRATUITAMENTE, DE UMA REDE AUXILIAR DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24 HORAS, DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO, PARA O TRATAMENTO DE CASOS LEVES DE COVID-19, CONFORME DESCRIÇÕES CONTIDAS NESTE TERMO DE REFERÊNCIA.",
